TIMESTAMP,TIMER,JOINTTYPE,xPOSITION,yPOSITION,zPOSITION
16:11:23:5114, 00:00:00.6056442, HandRight,0.4989971,-0.1480604,2.060138
16:11:23:5124, 00:00:00.6068139, HipLeft,0.04372412,-0.179317,2.153299
16:11:23:5134, 00:00:00.6080482, KneeLeft,-0.02918826,-0.5448313,1.991809
16:11:23:5154, 00:00:00.6093335, AnkleLeft,-0.07104552,-0.8689326,1.878835
16:11:23:5164, 00:00:00.6107993, FootLeft,-0.06196276,-0.8904337,1.779564
16:11:23:5184, 00:00:00.6119981, HipRight,0.2004672,-0.2043118,2.181705
16:11:23:5194, 00:00:00.6130467, KneeRight,0.1972995,-0.5633025,2.131292
16:11:23:5204, 00:00:00.6141617, AnkleRight,0.1613146,-0.9387167,2.103853
16:11:23:5214, 00:00:00.6152261, FootRight,0.1704163,-0.9811197,2.011557
16:11:23:5235, 00:00:00.6171906, HipCenter,0.1299008,-0.1173713,2.203316
16:11:23:5245, 00:00:00.6182494, Spine,0.129418,-0.0595357,2.269581
16:11:23:5255, 00:00:00.6192904, ShoulderCenter,0.1714506,0.3125849,2.31103
16:11:23:5265, 00:00:00.6203434, Head,0.2189464,0.5142505,2.327053
16:11:23:5275, 00:00:00.6216385, ShoulderLeft,0.001789237,0.2086813,2.261493
16:11:23:5295, 00:00:00.6231489, ElbowLeft,-0.1312452,0.01294308,2.237182
16:11:23:5305, 00:00:00.6243658, WristLeft,-0.1574382,-0.1593224,2.02567
16:11:23:5365, 00:00:00.6303912, HandLeft,-0.1484537,-0.2193041,1.970952
16:11:23:5375, 00:00:00.6317974, ShoulderRight,0.3408048,0.1582597,2.296899
16:11:23:5385, 00:00:00.6329267, ElbowRight,0.4245507,-0.01779585,2.24226
16:11:23:5405, 00:00:00.6339945, WristRight,0.4997756,-0.1281261,2.083431
16:11:23:5415, 00:00:00.6350872, HandRight,0.5027461,-0.1472443,2.068118
16:11:23:5425, 00:00:00.6361180, HipLeft,0.04412552,-0.1807489,2.16799
16:11:23:5435, 00:00:00.6373486, KneeLeft,-0.03149906,-0.5465627,2.000373
16:11:23:5445, 00:00:00.6383352, AnkleLeft,-0.08117873,-0.8583795,1.91733
16:11:23:5455, 00:00:00.6393573, FootLeft,-0.07642249,-0.8843312,1.819319
16:11:23:5466, 00:00:00.6403896, HipRight,0.2010569,-0.2048043,2.195926
16:11:23:5475, 00:00:00.6415763, KneeRight,0.1966314,-0.5629598,2.142296
16:11:23:5488, 00:00:00.6427004, AnkleRight,0.1645039,-0.924819,2.114216
16:11:23:5495, 00:00:00.6437455, FootRight,0.171582,-0.9666809,2.022022
16:11:23:5518, 00:00:00.6456323, HipCenter,0.1288541,-0.121652,2.217884
16:11:23:5525, 00:00:00.6467152, Spine,0.1292754,-0.06407548,2.284738
16:11:23:5535, 00:00:00.6478249, ShoulderCenter,0.1726101,0.3098636,2.33031
16:11:23:5545, 00:00:00.6488550, Head,0.2163579,0.5139968,2.341528
16:11:23:5555, 00:00:00.6499496, ShoulderLeft,0.001456602,0.2051171,2.278842
16:11:23:5565, 00:00:00.6510193, ElbowLeft,-0.1326785,0.008323437,2.253167
16:11:23:5575, 00:00:00.6520221, WristLeft,-0.1643931,-0.1594817,2.060201
16:11:23:5595, 00:00:00.6530839, HandLeft,-0.155901,-0.2199557,1.995459
16:11:23:5606, 00:00:00.6547992, ShoulderRight,0.3422748,0.1586256,2.31139
16:11:23:5616, 00:00:00.6559335, ElbowRight,0.424727,-0.01885808,2.272452
16:11:23:5626, 00:00:00.6572112, WristRight,0.4935591,-0.1149871,2.101813
16:11:23:5681, 00:00:00.6621957, HandRight,0.4997716,-0.1401425,2.093277
16:11:23:5696, 00:00:00.6631970, HipLeft,0.04218956,-0.1853486,2.185839
16:11:23:5706, 00:00:00.6643864, KneeLeft,-0.03421539,-0.5479796,2.014116
16:11:23:5716, 00:00:00.6654100, AnkleLeft,-0.07791325,-0.8540226,1.955199
16:11:23:5726, 00:00:00.6664189, FootLeft,-0.07405333,-0.8847389,1.858939
16:11:23:5736, 00:00:00.6674527, HipRight,0.2002804,-0.2080391,2.206543
16:11:23:5746, 00:00:00.6684741, KneeRight,0.1971861,-0.5653549,2.153118
16:11:23:5756, 00:00:00.6695619, AnkleRight,0.1657175,-0.9168237,2.120335
16:11:23:5766, 00:00:00.6706033, FootRight,0.1716773,-0.9571272,2.027791
16:11:23:5787, 00:00:00.6724553, HipCenter,0.1286221,-0.1223598,2.229808
16:11:23:5796, 00:00:00.6736073, Spine,0.1288717,-0.06494805,2.296859
16:11:23:5806, 00:00:00.6746272, ShoulderCenter,0.1752838,0.3085858,2.344224
16:11:23:5816, 00:00:00.6756383, Head,0.2130836,0.5117508,2.35917
16:11:23:5826, 00:00:00.6766604, ShoulderLeft,0.000772159,0.2022122,2.2957
16:11:23:5836, 00:00:00.6777426, ElbowLeft,-0.1351595,0.005806245,2.277888
16:11:23:5846, 00:00:00.6787689, WristLeft,-0.1673256,-0.1641317,2.075177
16:11:23:5856, 00:00:00.6797913, HandLeft,-0.1652454,-0.2282455,2.017819
16:11:23:5876, 00:00:00.6814418, ShoulderRight,0.3456465,0.1595338,2.334237
16:11:23:5888, 00:00:00.6825333, ElbowRight,0.4240403,-0.01890869,2.292008
16:11:23:5896, 00:00:00.6835660, WristRight,0.494102,-0.1290691,2.132299
16:11:23:5906, 00:00:00.6846478, HandRight,0.5065091,-0.1302773,2.021969
16:11:23:5916, 00:00:00.6859335, HipLeft,0.04131843,-0.185958,2.197198
16:11:23:5936, 00:00:00.6872410, KneeLeft,-0.03670248,-0.5503517,2.029119
16:11:23:5946, 00:00:00.6883368, AnkleLeft,-0.07575731,-0.848981,1.985871
16:11:23:5956, 00:00:00.6898241, FootLeft,-0.07059463,-0.8836535,1.891276
16:11:23:5987, 00:00:00.6926389, HipRight,0.1997309,-0.2092723,2.217509
16:11:23:6007, 00:00:00.6942112, KneeRight,0.1960889,-0.5663983,2.161728
16:11:23:6017, 00:00:00.6953647, AnkleRight,0.1672789,-0.9090658,2.123716
16:11:23:6027, 00:00:00.6963498, FootRight,0.1748529,-0.9478178,2.030882
16:11:23:6037, 00:00:00.6980731, HipCenter,0.1288608,-0.1227339,2.242295
16:11:23:6047, 00:00:00.6991269, Spine,0.129756,-0.06571764,2.309311
16:11:23:6057, 00:00:00.7001230, ShoulderCenter,0.1768025,0.3061557,2.356467
16:11:23:6067, 00:00:00.7012463, Head,0.2087193,0.5110148,2.371778
16:11:23:6087, 00:00:00.7022284, ShoulderLeft,-0.000244074,0.1989268,2.310603
16:11:23:6097, 00:00:00.7032694, ElbowLeft,-0.1362362,0.000841782,2.306172
16:11:23:6107, 00:00:00.7043413, WristLeft,-0.1739756,-0.1683649,2.103445
16:11:23:6117, 00:00:00.7053989, HandLeft,-0.1708669,-0.2331268,2.037673
16:11:23:6127, 00:00:00.7064516, ShoulderRight,0.3458415,0.157435,2.346854
16:11:23:6137, 00:00:00.7074703, ElbowRight,0.442147,-0.06323428,2.305006
16:11:23:6147, 00:00:00.7085208, WristRight,0.49042,-0.1303421,2.113146
16:11:23:6157, 00:00:00.7095074, HandRight,0.504748,-0.1292765,2.020094
16:11:23:6167, 00:00:00.7105219, HipLeft,0.04120097,-0.1864055,2.210094
16:11:23:6177, 00:00:00.7115187, KneeLeft,-0.03986531,-0.5544256,2.049356
16:11:23:6187, 00:00:00.7125911, AnkleLeft,-0.0728949,-0.8551666,2.045769
16:11:23:6197, 00:00:00.7136283, FootLeft,-0.06837893,-0.9022014,1.956352
16:11:23:6207, 00:00:00.7146432, HipRight,0.1997205,-0.2097735,2.229207
16:11:23:6217, 00:00:00.7156687, KneeRight,0.1964126,-0.5676452,2.168224
16:11:23:6227, 00:00:00.7167245, AnkleRight,0.164468,-0.9109102,2.127191
16:11:23:6237, 00:00:00.7177798, FootRight,0.170779,-0.9489121,2.033681
16:11:23:6349, 00:00:00.7289283, HipCenter,0.1293485,-0.1223768,2.256663
16:11:23:6358, 00:00:00.7298953, Spine,0.1287063,-0.06571096,2.324059
16:11:23:6368, 00:00:00.7308634, ShoulderCenter,0.1761905,0.3061499,2.375311
16:11:23:6378, 00:00:00.7318545, Head,0.203212,0.5091261,2.393446
16:11:23:6388, 00:00:00.7328268, ShoulderLeft,-0.000401045,0.1957906,2.325034
16:11:23:6398, 00:00:00.7338882, ElbowLeft,-0.1360079,-0.003695478,2.321302
16:11:23:6408, 00:00:00.7349552, WristLeft,-0.1811945,-0.1689214,2.137592
16:11:23:6418, 00:00:00.7358795, HandLeft,-0.1842765,-0.2343195,2.072226
16:11:23:6428, 00:00:00.7368858, ShoulderRight,0.3445602,0.1637266,2.373368
16:11:23:6438, 00:00:00.7378686, ElbowRight,0.4353135,-0.06361841,2.321546
16:11:23:6448, 00:00:00.7388447, WristRight,0.4471834,-0.1498534,2.131212
16:11:23:6458, 00:00:00.7398177, HandRight,0.4788761,-0.1273557,2.031293
16:11:23:6468, 00:00:00.7410871, HipLeft,0.04237385,-0.1860323,2.224288
16:11:23:6478, 00:00:00.7421055, KneeLeft,-0.04045109,-0.5633763,2.076154
16:11:23:6488, 00:00:00.7430664, AnkleLeft,-0.06409178,-0.8244631,2.094349
16:11:23:6498, 00:00:00.7440647, FootLeft,-0.05623924,-0.8865396,2.014598
16:11:23:6508, 00:00:00.7450170, HipRight,0.1999214,-0.2086452,2.242951
16:11:23:6518, 00:00:00.7460633, KneeRight,0.1962824,-0.5685547,2.17456
16:11:23:6528, 00:00:00.7470065, AnkleRight,0.1646672,-0.9034352,2.130243
16:11:23:6538, 00:00:00.7480067, FootRight,0.1734733,-0.9407833,2.036419
16:11:23:6678, 00:00:00.7619006, HipCenter,0.129887,-0.1223119,2.268317
16:11:23:6689, 00:00:00.7629049, Spine,0.1302363,-0.06698079,2.33615
16:11:23:6699, 00:00:00.7639784, ShoulderCenter,0.1755274,0.3018566,2.390468
16:11:23:6709, 00:00:00.7651587, Head,0.1973164,0.5073572,2.40549
16:11:23:6719, 00:00:00.7662680, ShoulderLeft,-0.002332724,0.1924861,2.342025
16:11:23:6729, 00:00:00.7675363, ElbowLeft,-0.137394,-0.01208055,2.330588
16:11:23:6749, 00:00:00.7685430, WristLeft,-0.183981,-0.1749653,2.145221
16:11:23:6759, 00:00:00.7695745, HandLeft,-0.1890687,-0.2425345,2.082025
16:11:23:6769, 00:00:00.7706589, ShoulderRight,0.3429497,0.160835,2.382154
16:11:23:6779, 00:00:00.7716561, ElbowRight,0.4301374,-0.06682932,2.328377
16:11:23:6789, 00:00:00.7726382, WristRight,0.4280479,-0.1354699,2.129551
16:11:23:6799, 00:00:00.7736358, HandRight,0.4667457,-0.136471,2.032604
16:11:23:6809, 00:00:00.7747013, HipLeft,0.04344871,-0.1862709,2.234229
16:11:23:6819, 00:00:00.7762841, KneeLeft,-0.04272657,-0.5720203,2.10024
16:11:23:6829, 00:00:00.7772519, AnkleLeft,-0.05985239,-0.8274413,2.12939
16:11:23:6839, 00:00:00.7782819, FootLeft,-0.05257168,-0.8964297,2.055205
16:11:23:6859, 00:00:00.7796846, HipRight,0.2001437,-0.2077816,2.25455
16:11:23:6869, 00:00:00.7807219, KneeRight,0.1957722,-0.5700703,2.178642
16:11:23:6879, 00:00:00.7819195, AnkleRight,0.164376,-0.8971761,2.133364
16:11:23:6889, 00:00:00.7830481, FootRight,0.1709933,-0.9340017,2.038941
16:11:23:6999, 00:00:00.7936574, HipCenter,0.1283497,-0.1223297,2.282593
16:11:23:7009, 00:00:00.7947347, Spine,0.1277983,-0.06752466,2.350275
16:11:23:7019, 00:00:00.7958885, ShoulderCenter,0.1721863,0.2988297,2.404258
16:11:23:7029, 00:00:00.7970334, Head,0.1903009,0.5001745,2.428235
16:11:23:7039, 00:00:00.7983878, ShoulderLeft,-0.00562162,0.1877037,2.360216
16:11:23:7059, 00:00:00.7994899, ElbowLeft,-0.1381072,-0.02219554,2.347387
16:11:23:7070, 00:00:00.8007578, WristLeft,-0.1880976,-0.1811308,2.166839
16:11:23:7080, 00:00:00.8020231, HandLeft,-0.1937682,-0.2477022,2.09971
16:11:23:7100, 00:00:00.8044755, ShoulderRight,0.3397931,0.1606679,2.405921
16:11:23:7120, 00:00:00.8062237, ElbowRight,0.4166495,-0.07448071,2.341779
16:11:23:7130, 00:00:00.8075845, WristRight,0.4226373,-0.1330849,2.138953
16:11:23:7160, 00:00:00.8101517, HandRight,0.4345415,-0.1638455,2.065399
16:11:23:7170, 00:00:00.8115132, HipLeft,0.04289719,-0.1868221,2.249272
16:11:23:7190, 00:00:00.8129390, KneeLeft,-0.04198838,-0.5842692,2.131762
16:11:23:7254, 00:00:00.8192125, AnkleLeft,-0.06310717,-0.8452625,2.177193
16:11:23:7260, 00:00:00.8207998, FootLeft,-0.05678074,-0.9226653,2.111484
16:11:23:7330, 00:00:00.8266795, HipRight,0.198273,-0.2071828,2.267676
16:11:23:7360, 00:00:00.8302760, KneeRight,0.1957836,-0.5715985,2.184713
16:11:23:7370, 00:00:00.8312785, AnkleRight,0.1637446,-0.8919452,2.135367
16:11:23:7380, 00:00:00.8323527, FootRight,0.1712984,-0.927579,2.040383
16:11:23:7400, 00:00:00.8342723, HipCenter,0.1266021,-0.1243069,2.294523
16:11:23:7410, 00:00:00.8354138, Spine,0.1253761,-0.07062362,2.363032
16:11:23:7420, 00:00:00.8364861, ShoulderCenter,0.1655075,0.2957855,2.423906
16:11:23:7440, 00:00:00.8376536, Head,0.1856457,0.4969612,2.445439
16:11:23:7451, 00:00:00.8388048, ShoulderLeft,-0.008280606,0.1829797,2.374572
16:11:23:7461, 00:00:00.8400550, ElbowLeft,-0.1399263,-0.03024351,2.359913
16:11:23:7471, 00:00:00.8410337, WristLeft,-0.1904364,-0.1871096,2.17793
16:11:23:7481, 00:00:00.8427947, HandLeft,-0.194885,-0.2539016,2.112489
16:11:23:7501, 00:00:00.8439025, ShoulderRight,0.3346089,0.1586183,2.420504
16:11:23:7511, 00:00:00.8454476, ElbowRight,0.3928197,-0.0381783,2.439316
16:11:23:7531, 00:00:00.8465921, WristRight,0.3938445,-0.1299462,2.223871
16:11:23:7541, 00:00:00.8477565, HandRight,0.4051888,-0.173446,2.114749
16:11:23:7551, 00:00:00.8490071, HipLeft,0.04223378,-0.1889106,2.261624
16:11:23:7561, 00:00:00.8501160, KneeLeft,-0.04149746,-0.5966102,2.16072
16:11:23:7571, 00:00:00.8513133, AnkleLeft,-0.05959901,-0.8591331,2.212793
16:11:23:7581, 00:00:00.8524865, FootLeft,-0.05258519,-0.9413232,2.153064
16:11:23:7601, 00:00:00.8536691, HipRight,0.1968685,-0.2074916,2.277839
16:11:23:7611, 00:00:00.8550031, KneeRight,0.1954071,-0.5736465,2.191403
16:11:23:7621, 00:00:00.8561150, AnkleRight,0.1640952,-0.8890102,2.136966
16:11:23:7662, 00:00:00.8600830, FootRight,0.1717277,-0.9229347,2.041244
16:11:23:7681, 00:00:00.8618984, HipCenter,0.1232259,-0.1291148,2.308729
16:11:23:7691, 00:00:00.8628820, Spine,0.1218627,-0.07614547,2.377963
16:11:23:7701, 00:00:00.8639593, ShoulderCenter,0.1601863,0.2904322,2.442763
16:11:23:7711, 00:00:00.8651094, Head,0.1807917,0.4917443,2.464454
16:11:23:7721, 00:00:00.8661055, ShoulderLeft,-0.01195771,0.1747603,2.390396
16:11:23:7735, 00:00:00.8671759, ElbowLeft,-0.1452194,-0.03783717,2.373828
16:11:23:7741, 00:00:00.8681950, WristLeft,-0.1930918,-0.1941584,2.190881
16:11:23:7756, 00:00:00.8691189, HandLeft,-0.1955934,-0.2598031,2.119782
16:11:23:7761, 00:00:00.8701981, ShoulderRight,0.3270263,0.155532,2.435511
16:11:23:7771, 00:00:00.8712145, ElbowRight,0.3871387,-0.0783502,2.436359
16:11:23:7781, 00:00:00.8722359, WristRight,0.3837814,-0.1457837,2.230598
16:11:23:7791, 00:00:00.8732576, HandRight,0.3942231,-0.1856946,2.138555
16:11:23:7801, 00:00:00.8742933, HipLeft,0.04068062,-0.1932248,2.274371
16:11:23:7811, 00:00:00.8752663, KneeLeft,-0.04058751,-0.6087467,2.199345
16:11:23:7822, 00:00:00.8762858, AnkleLeft,-0.05328347,-0.8745812,2.252321
16:11:23:7832, 00:00:00.8774525, FootLeft,-0.04448917,-0.9574452,2.193576
16:11:23:7842, 00:00:00.8786181, HipRight,0.1926891,-0.2102073,2.292042
16:11:23:7862, 00:00:00.8795957, KneeRight,0.1938592,-0.576147,2.197477
16:11:23:7862, 00:00:00.8806019, AnkleRight,0.1648012,-0.8877715,2.138937
16:11:23:7872, 00:00:00.8816048, FootRight,0.1723885,-0.920302,2.042609
16:11:23:7996, 00:00:00.8936693, HipCenter,0.1201039,-0.1313862,2.326971
16:11:23:8012, 00:00:00.8948960, Spine,0.1182007,-0.07957339,2.396306
16:11:23:8022, 00:00:00.8959465, ShoulderCenter,0.1554545,0.2831495,2.463224
16:11:23:8032, 00:00:00.8969104, Head,0.1698858,0.4893774,2.484563
16:11:23:8042, 00:00:00.8978914, ShoulderLeft,-0.02146502,0.1661986,2.410872
16:11:23:8052, 00:00:00.8989229, ElbowLeft,-0.1477698,-0.04229972,2.390401
16:11:23:8062, 00:00:00.8998843, WristLeft,-0.1911178,-0.194288,2.210815
16:11:23:8072, 00:00:00.9008607, HandLeft,-0.1945582,-0.2612899,2.122008
16:11:23:8082, 00:00:00.9018964, ShoulderRight,0.3195307,0.1557024,2.461148
16:11:23:8092, 00:00:00.9028656, ElbowRight,0.3680548,-0.08632734,2.452585
16:11:23:8102, 00:00:00.9038979, WristRight,0.3698988,-0.1606679,2.254453
16:11:23:8112, 00:00:00.9048570, HandRight,0.3842671,-0.1966524,2.175983
16:11:23:8122, 00:00:00.9058685, HipLeft,0.03788216,-0.1967278,2.290783
16:11:23:8132, 00:00:00.9069016, KneeLeft,-0.03869909,-0.6154654,2.229831
16:11:23:8142, 00:00:00.9079343, AnkleLeft,-0.04732222,-0.8905563,2.286932
16:11:23:8154, 00:00:00.9097195, FootLeft,-0.09967883,-0.9584022,2.30028
16:11:23:8172, 00:00:00.9111622, HipRight,0.1898171,-0.2116631,2.310087
16:11:23:8182, 00:00:00.9121760, KneeRight,0.1923939,-0.5818348,2.205788
16:11:23:8193, 00:00:00.9131657, AnkleRight,0.1667489,-0.8856877,2.145195
16:11:23:8203, 00:00:00.9141768, FootRight,0.175522,-0.9171695,2.048533
16:11:23:8353, 00:00:00.9292563, HipCenter,0.11299,-0.1407565,2.343767
16:11:23:8363, 00:00:00.9302331, Spine,0.1099613,-0.08771782,2.412764
16:11:23:8373, 00:00:00.9312043, ShoulderCenter,0.1453339,0.2785109,2.478028
16:11:23:8383, 00:00:00.9322139, Head,0.151992,0.4785892,2.507575
16:11:23:8393, 00:00:00.9332900, ShoulderLeft,-0.02735403,0.1595448,2.426026
16:11:23:8403, 00:00:00.9342698, ElbowLeft,-0.1501641,-0.0465166,2.402767
16:11:23:8413, 00:00:00.9353093, WristLeft,-0.1913397,-0.1954852,2.21681
16:11:23:8423, 00:00:00.9362789, HandLeft,-0.1934439,-0.2572846,2.138361
16:11:23:8433, 00:00:00.9372826, ShoulderRight,0.3138067,0.1490734,2.480467
16:11:23:8453, 00:00:00.9389477, ElbowRight,0.363602,-0.07250286,2.501536
16:11:23:8463, 00:00:00.9399532, WristRight,0.359435,-0.1657728,2.279232
16:11:23:8473, 00:00:00.9409175, HandRight,0.3742995,-0.203269,2.193927
16:11:23:8483, 00:00:00.9421133, HipLeft,0.02919688,-0.208095,2.312939
16:11:23:8493, 00:00:00.9431056, KneeLeft,-0.03396349,-0.6236001,2.265076
16:11:23:8503, 00:00:00.9441168, AnkleLeft,-0.04839591,-0.9055614,2.317717
16:11:23:8513, 00:00:00.9451302, FootLeft,-0.03814491,-0.98607,2.255711
16:11:23:8523, 00:00:00.9461255, HipRight,0.1852215,-0.219479,2.323577
16:11:23:8533, 00:00:00.9471472, KneeRight,0.184856,-0.5878382,2.219764
16:11:23:8543, 00:00:00.9480769, AnkleRight,0.1687096,-0.8914549,2.14685
16:11:23:8553, 00:00:00.9490876, FootRight,0.180656,-0.9192539,2.0493
16:11:23:8674, 00:00:00.9613084, HipCenter,0.107946,-0.1468895,2.364753
16:11:23:8684, 00:00:00.9623490, Spine,0.1045111,-0.0934359,2.433622
16:11:23:8694, 00:00:00.9632828, ShoulderCenter,0.1360162,0.2744637,2.497747
16:11:23:8704, 00:00:00.9642936, Head,0.1427618,0.4757135,2.52755
16:11:23:8714, 00:00:00.9653671, ShoulderLeft,-0.03506476,0.1526369,2.448502
16:11:23:8724, 00:00:00.9663019, ElbowLeft,-0.1531532,-0.05393572,2.425877
16:11:23:8734, 00:00:00.9673501, WristLeft,-0.1909509,-0.1983754,2.227461
16:11:23:8744, 00:00:00.9683364, HandLeft,-0.1903099,-0.2642449,2.13665
16:11:23:8754, 00:00:00.9693449, ShoulderRight,0.3022715,0.1467046,2.501662
16:11:23:8764, 00:00:00.9703470, ElbowRight,0.3597571,-0.09126022,2.501073
16:11:23:8774, 00:00:00.9713789, WristRight,0.3531029,-0.1776984,2.290508
16:11:23:8784, 00:00:00.9722893, HandRight,0.3645053,-0.2145739,2.207814
16:11:23:8794, 00:00:00.9733461, HipLeft,0.02644355,-0.2129676,2.330849
16:11:23:8804, 00:00:00.9743561, KneeLeft,-0.03079705,-0.6335794,2.305314
16:11:23:8814, 00:00:00.9757430, AnkleLeft,-0.04199196,-0.9162531,2.349322
16:11:23:8834, 00:00:00.9769648, FootLeft,-0.0306894,-0.9918916,2.281531
16:11:23:8844, 00:00:00.9779432, HipRight,0.1795605,-0.2252166,2.348631
16:11:23:8854, 00:00:00.9789634, KneeRight,0.181217,-0.5886525,2.233327
16:11:23:8864, 00:00:00.9799964, AnkleRight,0.1718802,-0.8914378,2.149462
16:11:23:8874, 00:00:00.9809464, FootRight,0.1845715,-0.9161972,2.051123
16:11:23:8995, 00:00:00.9932741, HipCenter,0.1005358,-0.1502821,2.392308
16:11:23:9005, 00:00:00.9942898, Spine,0.09690386,-0.09755562,2.460171
16:11:23:9015, 00:00:00.9952613, ShoulderCenter,0.122802,0.2652555,2.519471
16:11:23:9025, 00:00:00.9962419, Head,0.1251943,0.4626163,2.549299
16:11:23:9035, 00:00:00.9973021, ShoulderLeft,-0.04696769,0.1463303,2.467947
16:11:23:9045, 00:00:00.9982820, ElbowLeft,-0.1555382,-0.05795457,2.440303
16:11:23:9055, 00:00:00.9992342, WristLeft,-0.1905442,-0.2016119,2.239474
16:11:23:9065, 00:00:01.0002371, HandLeft,-0.1878737,-0.2654313,2.141641
16:11:23:9075, 00:00:01.0012985, ShoulderRight,0.2947768,0.143307,2.517601
16:11:23:9085, 00:00:01.0023024, ElbowRight,0.3581081,-0.08412816,2.543799
16:11:23:9095, 00:00:01.0033147, WristRight,0.3429659,-0.1880148,2.352739
16:11:23:9105, 00:00:01.0042485, HandRight,0.3572206,-0.2314121,2.228481
16:11:23:9115, 00:00:01.0052725, HipLeft,0.02043888,-0.2179984,2.352068
16:11:23:9125, 00:00:01.0063826, KneeLeft,-0.03142728,-0.6410262,2.326876
16:11:23:9135, 00:00:01.0077128, AnkleLeft,-0.04289889,-0.9230217,2.371803
16:11:23:9145, 00:00:01.0088312, FootLeft,-0.03309356,-0.9988454,2.303907
16:11:23:9155, 00:00:01.0098790, HipRight,0.1729673,-0.2300045,2.382652
16:11:23:9165, 00:00:01.0109290, KneeRight,0.1766647,-0.5910006,2.249506
16:11:23:9185, 00:00:01.0120153, AnkleRight,0.1713514,-0.8874582,2.1536
16:11:23:9195, 00:00:01.0130533, FootRight,0.183406,-0.9089311,2.054359
16:11:23:9361, 00:00:01.0300516, HipCenter,0.09806216,-0.1544757,2.415173
16:11:23:9366, 00:00:01.0310092, Spine,0.09283601,-0.1018118,2.482686
16:11:23:9376, 00:00:01.0324780, ShoulderCenter,0.1149987,0.2594262,2.539484
16:11:23:9396, 00:00:01.0343534, Head,0.1213191,0.4598193,2.564354
16:11:23:9416, 00:00:01.0359838, ShoulderLeft,-0.05927576,0.1368278,2.489936
16:11:23:9426, 00:00:01.0370528, ElbowLeft,-0.1591327,-0.06406318,2.450379
16:11:23:9446, 00:00:01.0390370, WristLeft,-0.1919735,-0.2031323,2.252327
16:11:23:9466, 00:00:01.0402516, HandLeft,-0.1850435,-0.2662201,2.148963
16:11:23:9476, 00:00:01.0422215, ShoulderRight,0.2888179,0.1389933,2.546901
16:11:23:9496, 00:00:01.0433191, ElbowRight,0.3546612,-0.08591104,2.553255
16:11:23:9506, 00:00:01.0443356, WristRight,0.3442632,-0.1919975,2.363199
16:11:23:9516, 00:00:01.0453562, HandRight,0.3526796,-0.2435955,2.248165
16:11:23:9526, 00:00:01.0463971, HipLeft,0.01601654,-0.2273709,2.379244
16:11:23:9536, 00:00:01.0474053, KneeLeft,-0.03430707,-0.6517442,2.365303
16:11:23:9546, 00:00:01.0486117, AnkleLeft,-0.04395993,-0.9319429,2.395599
16:11:23:9556, 00:00:01.0498029, FootLeft,-0.03187206,-0.999952,2.32024
16:11:23:9566, 00:00:01.0508447, HipRight,0.1735851,-0.2328605,2.401283
16:11:23:9576, 00:00:01.0518313, KneeRight,0.176061,-0.5954794,2.265015
16:11:23:9586, 00:00:01.0528217, AnkleRight,0.1693558,-0.8349608,2.175047
16:11:23:9596, 00:00:01.0541047, FootRight,0.1820829,-0.8544505,2.075505
16:11:23:9680, 00:00:01.0619501, HipCenter,0.09175165,-0.1598122,2.439752
16:11:23:9686, 00:00:01.0629647, Spine,0.08689925,-0.1063302,2.506966
16:11:23:9697, 00:00:01.0639358, ShoulderCenter,0.1057873,0.2569822,2.561232
16:11:23:9717, 00:00:01.0651981, Head,0.1072034,0.4607991,2.585608
16:11:23:9727, 00:00:01.0661688, ShoulderLeft,-0.07174637,0.1356402,2.517535
16:11:23:9737, 00:00:01.0672287, ElbowLeft,-0.1647552,-0.07178079,2.462078
16:11:23:9747, 00:00:01.0687349, WristLeft,-0.1917958,-0.2077836,2.271679
16:11:23:9757, 00:00:01.0700458, HandLeft,-0.1797197,-0.2725122,2.161976
16:11:23:9767, 00:00:01.0711242, ShoulderRight,0.2829737,0.1335643,2.567877
16:11:23:9788, 00:00:01.0732847, ElbowRight,0.3496338,-0.08896798,2.560044
16:11:23:9807, 00:00:01.0742600, WristRight,0.3320698,-0.2077027,2.387621
16:11:23:9817, 00:00:01.0762608, HandRight,0.3262152,-0.2472809,2.334874
16:11:23:9837, 00:00:01.0775484, HipLeft,0.01021891,-0.2330772,2.399995
16:11:23:9847, 00:00:01.0785731, KneeLeft,-0.03677181,-0.6537072,2.379457
